Acct Number,Posting Date,Billing Date,Transaction Date,Transaction Amount,Transaction Code,Merchant Name,Merchant City,Merchant State,Merchant Category Code,Merchant Type,SIC Code Group Type,Presentation
987654321,2/25/2014,3/14/2014,2/24/2014,20,5,AM CANCER SOC CV,ATLANTA,GA,8398,Charitable And Social Service Organizations,Other Services,Other
987654321,2/25/2014,3/14/2014,2/24/2014,55,5,COSTCO.COM  *ONLINE,800-955-2292,WA,5300,Wholesale Clubs,Other Retail,Retail
987654321,2/27/2014,3/14/2014,2/25/2014,14.87,5,MCDONALD'S M2018.OF IN,INDIANAPOLIS,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,2/27/2014,3/14/2014,2/25/2014,140.69,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,2/27/2014,3/14/2014,2/25/2014,42.85,5,THE HOME DEPOT #2037,CARMEL,IN,5200,Home Supply Warehouse Stores,Interior Furnishing Stores,Housing
987654321,3/3/2014,3/14/2014,2/27/2014,11.96,5,F+W - CONSUMER,BLUE ASH,OH,5968,Direct Marketing ? Continuity/Subscription Merchant,Mail Orders,Retail
987654321,3/3/2014,3/14/2014,2/28/2014,47.67,5,ROSELLIS PIZZA,CARMEL,IN,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
987654321,3/3/2014,3/14/2014,3/1/2014,-2327.38,65,PAYMENT - THANK YOU,,,,#N/A,#N/A,#N/A
987654321,3/6/2014,3/14/2014,3/4/2014,10.4,5,CHICK-FIL-A #01939,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,3/7/2014,3/14/2014,3/6/2014,7,5,PANDA EXPRESS #1775,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,3/10/2014,3/14/2014,3/6/2014,16.35,5,WHICH WICH CARMEL,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,3/10/2014,3/14/2014,3/7/2014,-2.71,6,ONSTAR,888-4ONSTAR,MI,4899,Cable and other pay television (previously Cable Services),Utilities,Housing
987654321,3/11/2014,3/14/2014,3/9/2014,4.78,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,3/11/2014,3/14/2014,3/10/2014,12,5,GAN*INDIANANEWSPAPRCIR,888-426-0491,IN,5968,Direct Marketing ? Continuity/Subscription Merchant,Mail Orders,Retail
987654321,3/11/2014,3/14/2014,3/10/2014,289.77,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,3/11/2014,3/14/2014,3/10/2014,3.22,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,3/12/2014,3/14/2014,3/10/2014,52.64,5,VILLAGE PANTRY 630     E,ZIONSVILLE,IN,5542,Automated Fuel Dispensers,Gas Stations,Gas
987654321,3/12/2014,3/14/2014,3/10/2014,8.81,5,WENDYS-TFL #0323,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,3/12/2014,3/14/2014,3/10/2014,214.52,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,3/13/2014,3/14/2014,3/11/2014,9.59,5,INDIANAPOLIS ZOO CONCESS,INDIANAPOLIS,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,3/13/2014,3/14/2014,3/11/2014,4.27,5,INDIANAPOLIS ZOO,INDIANAPOLIS,IN,5947,"Card Shops, Gift, Novelty, and Souvenir Shops",Other Retail,Retail
987654321,3/13/2014,3/14/2014,3/11/2014,4.28,5,INDIANAPOLIS ZOO,INDIANAPOLIS,IN,5947,"Card Shops, Gift, Novelty, and Souvenir Shops",Other Retail,Retail
987654321,3/14/2014,3/14/2014,3/12/2014,43.48,5,SPEEDWAY 06689 CRO,CROWN POINT,IN,5542,Automated Fuel Dispensers,Gas Stations,Gas
987654321,3/14/2014,3/14/2014,3/12/2014,11.72,5,MCDONALD'S F17840,CROWN POINT,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,3/17/2014,4/15/2014,3/13/2014,21.83,5,MUSEUM OF SCI & INDUSTRY,CHICAGO,IL,5947,"Card Shops, Gift, Novelty, and Souvenir Shops",Other Retail,Retail
987654321,3/17/2014,4/15/2014,3/16/2014,32,5,MIKES CARWASH 35,INDIANAPOLIS,IN,7542,Car Washes,Other Services,Other
987654321,3/17/2014,4/15/2014,3/16/2014,19.22,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,3/18/2014,4/15/2014,3/16/2014,3.78,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,3/18/2014,4/15/2014,3/17/2014,25,5,LOC*LIFELOCK,800-543-3562,AZ,5968,Direct Marketing ? Continuity/Subscription Merchant,Mail Orders,Retail
987654321,3/20/2014,4/15/2014,3/18/2014,16.04,5,AKARD TRUE VALUE HDW,ZIONSVILLE,IN,5251,Hardware Stores,Hardware Stores,Retail
987654321,3/20/2014,4/15/2014,3/18/2014,98.37,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,3/21/2014,4/15/2014,3/20/2014,116.1,5,TILLAMOOK CNTRY SMOKER 4,BAY CITY,OR,5499,Misc. Food Stores ? Convenience Stores and Specialty Markets,Food Stores,Grocery
987654321,3/21/2014,4/15/2014,3/20/2014,65.83,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,3/21/2014,4/15/2014,3/20/2014,10.16,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,3/24/2014,4/15/2014,3/20/2014,12.83,5,WENDYS-TFL #0323,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,3/24/2014,4/15/2014,3/22/2014,1.5,5,CVS/PHARMACY,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,3/24/2014,4/15/2014,3/22/2014,9.13,5,MEIJER #130,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,3/24/2014,4/15/2014,3/24/2014,-1719.67,65,PAYMENT - THANK YOU,,,,#N/A,#N/A,#N/A
987654321,3/26/2014,4/15/2014,3/24/2014,60.63,5,GFS MKTPLC #1957,INDIANAPOLIS,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,3/26/2014,4/15/2014,3/24/2014,97.89,5,FACTORY CARD OUTLET #149,INDIANAPOLIS,IN,5947,"Card Shops, Gift, Novelty, and Souvenir Shops",Other Retail,Retail
987654321,3/26/2014,4/15/2014,3/24/2014,65.27,5,ULTA #168,INDIANAPOLIS,IN,5977,Cosmetic Stores,Other Retail,Retail
987654321,3/26/2014,4/15/2014,3/24/2014,101.81,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,3/27/2014,4/15/2014,3/26/2014,9.6,5,4 KIDS BOOKS & TOYS,ZIONSVILLE,IN,5945,"Hobby, Toy, and Game Shops",Sporting Goods/Toy Stores,Retail
987654321,3/27/2014,4/15/2014,3/26/2014,24.61,5,HOLY FAMILY BOOKS AND GI,CARMEL,IN,5942,Book Stores,Other Retail,Retail
987654321,3/28/2014,4/15/2014,3/26/2014,7.25,5,CVS/PHARMACY,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,3/28/2014,4/15/2014,3/26/2014,10.86,5,MCDONALD'S M2018.OF IN,INDIANAPOLIS,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,3/31/2014,4/15/2014,3/27/2014,37.43,5,THE HOME DEPOT #2037,CARMEL,IN,5200,Home Supply Warehouse Stores,Interior Furnishing Stores,Housing
987654321,3/31/2014,4/15/2014,3/29/2014,31.77,5,CVS/PHARMACY,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,4/1/2014,4/15/2014,3/30/2014,3.38,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/1/2014,4/15/2014,3/31/2014,252.62,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/2/2014,4/15/2014,3/31/2014,36.55,5,BEDBATH&BEYOND#0814,INDIANAPOLIS,IN,5999,Miscellaneous and Specialty Retail Stores,Other Retail,Retail
987654321,4/2/2014,4/15/2014,3/31/2014,7.73,5,WENDYS-TFL #0323,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,4/2/2014,4/15/2014,3/31/2014,2.39,5,MARSH #104,INDIANAPOLIS,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/2/2014,4/15/2014,3/31/2014,80.84,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/4/2014,4/15/2014,4/2/2014,4.45,5,DAIRY QUEEN #40432,INDIANAPOLIS,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,4/4/2014,4/15/2014,4/2/2014,40.65,5,DICK'S CLOTHING&SPORTING,INDIANAPOLIS,IN,5941,Sporting Goods Stores,Sporting Goods/Toy Stores,Retail
987654321,4/4/2014,4/15/2014,4/2/2014,21.39,5,THE LEGO STORE,INDIANAPOLIS,IN,5945,"Hobby, Toy, and Game Shops",Sporting Goods/Toy Stores,Retail
987654321,4/7/2014,4/15/2014,4/3/2014,18.5,5,CVS/PHARMACY,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,4/7/2014,4/15/2014,4/4/2014,7.32,5,MCDONALD'S F33047,FISHERS,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,4/7/2014,4/15/2014,4/4/2014,9.15,5,CONNER PRAIRIE-STORE,FISHERS,IN,5999,Miscellaneous and Specialty Retail Stores,Other Retail,Retail
987654321,4/7/2014,4/15/2014,4/5/2014,6.29,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/8/2014,4/15/2014,4/7/2014,137.04,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/8/2014,4/15/2014,4/7/2014,67.78,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/8/2014,4/15/2014,4/7/2014,5.43,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/10/2014,4/15/2014,4/8/2014,-0.16,6,THE CHOOSY PET LLC,ZIONSVILLE,IN,5995,"Pet Shops, Pet Foods, and Supplies Stores",Other Retail,Retail
987654321,4/10/2014,4/15/2014,4/8/2014,68.48,5,STRIDE RITE #1652,CARMEL,IN,5661,Shoe Stores,Clothing Stores,Retail
987654321,4/10/2014,4/15/2014,4/8/2014,11.92,5,CHICK-FIL-A #01939,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,4/10/2014,4/15/2014,4/8/2014,0.16,5,THE CHOOSY PET LLC,ZIONSVILLE,IN,5995,"Pet Shops, Pet Foods, and Supplies Stores",Other Retail,Retail
987654321,4/10/2014,4/15/2014,4/9/2014,40.86,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/14/2014,4/15/2014,4/10/2014,55.52,5,THE HOME DEPOT #2037,CARMEL,IN,5200,Home Supply Warehouse Stores,Interior Furnishing Stores,Housing
987654321,4/14/2014,4/15/2014,4/10/2014,62.99,5,COMPANION ANIMAL MEDIC,CARMEL,IN,742,Veterinary Services,Other Services,Other
987654321,4/14/2014,4/15/2014,4/11/2014,-26.74,6,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/14/2014,4/15/2014,4/11/2014,83.06,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/14/2014,4/15/2014,4/11/2014,72.3,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/14/2014,4/15/2014,4/11/2014,12.98,5,MARSH #034,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/14/2014,4/15/2014,4/11/2014,10.87,5,MCDONALD'S F14340,ZIONSVILLE,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,4/14/2014,4/15/2014,4/11/2014,12,5,GAN*INDIANANEWSPAPRCIR,888-426-0491,IN,5968,Direct Marketing ? Continuity/Subscription Merchant,Mail Orders,Retail
987654321,4/14/2014,4/15/2014,4/11/2014,58,5,SQ *KNIGHTS OF COLUMBU,ZIONSVILLE,IN,8398,Charitable And Social Service Organizations,Other Services,Other
987654321,4/16/2014,5/15/2014,4/15/2014,214,5,AMERI-TURF,INDIANAPOLIS,IN,5261,Nurseries ? Lawn and Garden Supply Store,Hardware Stores,Retail
987654321,4/18/2014,5/15/2014,4/16/2014,42.54,5,CVS/PHARMACY,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,4/18/2014,5/15/2014,4/17/2014,25,5,LOC*LIFELOCK,800-543-3562,AZ,5968,Direct Marketing ? Continuity/Subscription Merchant,Mail Orders,Retail
987654321,4/21/2014,5/15/2014,4/19/2014,19.6,5,CVS/PHARMACY,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,4/21/2014,5/15/2014,4/19/2014,9.19,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/21/2014,5/15/2014,4/20/2014,166.77,5,IN PROFESSIONAL LI,INDIANAPOLIS,IN,9399,Government Services-not Elsewhere Classified,Other Services,Other
987654321,4/23/2014,5/15/2014,4/21/2014,45.96,5,SPEEDWAY 01182 180,DEFIANCE,OH,5542,Automated Fuel Dispensers,Gas Stations,Gas
987654321,4/23/2014,5/15/2014,4/21/2014,10.74,5,MCDONALD'S F10082,DEFIANCE,OH,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,4/23/2014,5/15/2014,4/22/2014,106.17,5,BABIES 'R' US,INDIANAPOLIS,IN,5641,Children?s and Infant?s Wear Stores,Clothing Stores,Retail
987654321,4/24/2014,5/15/2014,4/22/2014,71.73,5,CARTER'S #312,INDIANAPOLIS,IN,5641,Children?s and Infant?s Wear Stores,Clothing Stores,Retail
987654321,4/24/2014,5/15/2014,4/23/2014,224.57,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/28/2014,5/15/2014,4/24/2014,100.54,5,YANKEE CANDLE 0339,CARMEL,IN,5970,Artist?s Supply and Craft Shops,Other Retail,Retail
987654321,4/28/2014,5/15/2014,4/24/2014,56.2,5,CVS PHARMACY #1367,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,4/28/2014,5/15/2014,4/24/2014,158.63,5,THE OLIVE GARDEN,CARMEL,IN,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
987654321,4/28/2014,5/15/2014,4/24/2014,43.65,5,MARSH #080,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/28/2014,5/15/2014,4/25/2014,116.96,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,4/28/2014,5/15/2014,4/25/2014,15.66,5,WENDYS-TFL #0323,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,4/28/2014,5/15/2014,4/25/2014,7.09,5,INDIANA CC CONCESS 00744,INDIANAPOLIS,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,4/28/2014,5/15/2014,4/25/2014,50,5,SQ *MAJOR SURPLUS & SU,INDIANAPOLIS,IN,5399,Misc. General Merchandise,Other Retail,Retail
987654321,4/28/2014,5/15/2014,4/25/2014,9.81,5,INDIANA CC CONCESS 00744,INDIANAPOLIS,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,4/28/2014,5/15/2014,4/26/2014,-2110.66,65,PAYMENT - THANK YOU,,,,#N/A,#N/A,#N/A
987654321,4/28/2014,5/15/2014,4/26/2014,51.78,5,SHELL 57442110102,CARMEL,IN,5542,Automated Fuel Dispensers,Gas Stations,Gas
987654321,4/29/2014,5/15/2014,4/28/2014,7.29,5,PANDA EXPRESS #1775,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,4/30/2014,5/15/2014,4/28/2014,16.35,5,WHICH WICH CARMEL,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,4/30/2014,5/15/2014,4/28/2014,64.45,5,MEIJER #130,CARMEL,IN,5542,Automated Fuel Dispensers,Gas Stations,Gas
987654321,5/2/2014,5/15/2014,4/30/2014,39.99,5,COMPANION ANIMAL MEDIC,CARMEL,IN,742,Veterinary Services,Other Services,Other
987654321,5/2/2014,5/15/2014,4/30/2014,4.65,5,CVS PHARMACY #1367,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,5/5/2014,5/15/2014,5/1/2014,77.69,5,THE HOME DEPOT #2037,CARMEL,IN,5200,Home Supply Warehouse Stores,Interior Furnishing Stores,Housing
987654321,5/5/2014,5/15/2014,5/2/2014,11.99,5,F+W - CONSUMER,BLUE ASH,OH,5968,Direct Marketing ? Continuity/Subscription Merchant,Mail Orders,Retail
987654321,5/5/2014,5/15/2014,5/2/2014,38.21,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,5/5/2014,5/15/2014,5/2/2014,6.73,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,5/5/2014,5/15/2014,5/2/2014,33.46,5,HOT BOX PIZZA - ZIONSV,ZIONSVILLE,IN,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
987654321,5/5/2014,5/15/2014,5/3/2014,14.99,5,MCDONALD'S M7276,INDIANAPOLIS,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,5/6/2014,5/15/2014,5/5/2014,2955.54,5,GODBY HOME FURNISHINGS,CARMEL,IN,5712,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",Interior Furnishing Stores,Housing
987654321,5/6/2014,5/15/2014,5/5/2014,22.99,5,BEAUTY BRANDS 137,CARMEL,IN,5999,Miscellaneous and Specialty Retail Stores,Other Retail,Retail
987654321,5/7/2014,5/15/2014,5/5/2014,26.74,5,STEIN MART #297,CARMEL,IN,5311,Department Stores,Department Stores,Retail
987654321,5/7/2014,5/15/2014,5/5/2014,11.76,5,AUTOZONE #4533,CARMEL,IN,5533,"Automotive Parts, Accessories Stores",Vehicles,Travel
987654321,5/7/2014,5/15/2014,5/5/2014,1.87,5,CVS PHARMACY #1367,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,5/7/2014,5/15/2014,5/6/2014,9,5,PAYPAL *THRUTHELOOP,4029357733,CA,6533,Payment Transaction - Merchant,Professional Services,Professional Services
987654321,5/8/2014,5/15/2014,5/6/2014,10.4,5,CHICK-FIL-A #01628,INDIANAPOLIS,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,5/9/2014,5/15/2014,5/7/2014,197.69,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,5/12/2014,5/15/2014,5/8/2014,17.34,5,CVS PHARMACY #1367,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,5/12/2014,5/15/2014,5/9/2014,55.88,5,QI *DIAPERS.COM,800-342-7377,NJ,5969,Direct Marketing ? Not Elsewhere Classified,Mail Orders,Retail
987654321,5/12/2014,5/15/2014,5/10/2014,24.61,5,LEGENDS INDY MTR SPDWY,INDIANAPOLIS,IN,5999,Miscellaneous and Specialty Retail Stores,Other Retail,Retail
987654321,5/12/2014,5/15/2014,5/10/2014,209.82,5,MACY*S .COM #0129,MASON,OH,5311,Department Stores,Department Stores,Retail
987654321,5/12/2014,5/15/2014,5/10/2014,12.08,5,CVS PHARMACY #1367,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,5/12/2014,5/15/2014,5/11/2014,5.43,5,FAZOLI'S #1618,INDIANAPOLIS,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,5/12/2014,5/15/2014,5/11/2014,12,5,GAN*INDIANANEWSPAPRCIR,888-426-0491,IN,5968,Direct Marketing ? Continuity/Subscription Merchant,Mail Orders,Retail
987654321,5/13/2014,5/15/2014,5/12/2014,125.61,5,VAUGHN MOTOR WERKS INC,ZIONSVILLE,IN,7538,Automotive Repair Shops (non-dealer),Vehicles,Travel
987654321,5/14/2014,5/15/2014,5/12/2014,209.73,5,POTTERY BARN KIDS E-CO,800-290-8181,CA,5969,Direct Marketing ? Not Elsewhere Classified,Mail Orders,Retail
987654321,5/14/2014,5/15/2014,5/13/2014,60.97,5,MEIJER #130,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,5/16/2014,6/13/2014,5/13/2014,19.02,5,BURGER KING #16334,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,5/16/2014,6/13/2014,5/14/2014,75,5,PILOT,SHELBYVILLE,IN,5542,Automated Fuel Dispensers,Gas Stations,Gas
987654321,5/16/2014,6/13/2014,5/14/2014,5.91,5,CVS #10173,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,5/16/2014,6/13/2014,5/14/2014,31.61,5,WHICH WICH CARMEL,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,5/19/2014,6/13/2014,5/16/2014,34.28,5,TOPPERS PIZZA CARMEL,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,5/19/2014,6/13/2014,5/16/2014,3.74,5,CVS PHARMACY #1367,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,5/19/2014,6/13/2014,5/16/2014,171.1,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,5/19/2014,6/13/2014,5/17/2014,25,5,LOC*LIFELOCK,800-543-3562,AZ,5968,Direct Marketing ? Continuity/Subscription Merchant,Mail Orders,Retail
987654321,5/19/2014,6/13/2014,5/17/2014,19.21,5,VILLAGE PANTRY 630     E,ZIONSVILLE,IN,5542,Automated Fuel Dispensers,Gas Stations,Gas
987654321,5/19/2014,6/13/2014,5/18/2014,22.76,5,MENARDS - 3083,CARMEL,IN,5200,Home Supply Warehouse Stores,Interior Furnishing Stores,Housing
987654321,5/21/2014,6/13/2014,5/20/2014,110.86,5,FRENCH LICK WINERY,WEST BADEN SP,IN,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
987654321,5/22/2014,6/13/2014,5/20/2014,13.38,5,FRENCH LICK GIFT,FRENCH LICK,IN,5947,"Card Shops, Gift, Novelty, and Souvenir Shops",Other Retail,Retail
987654321,5/22/2014,6/13/2014,5/20/2014,25.32,5,PERKINS RESTAURANT 3574,INDIANAPOLIS,IN,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
987654321,5/23/2014,6/13/2014,5/21/2014,181.9,5,MARY AND MARTHAS,ZIONSVILLE,IN,5651,Family Clothing Stores,Clothing Stores,Retail
987654321,5/23/2014,6/13/2014,5/21/2014,54.31,5,DOUBLE L INVESTMENTS LLE,ORLEANS,IN,5542,Automated Fuel Dispensers,Gas Stations,Gas
987654321,5/23/2014,6/13/2014,5/21/2014,3.2,5,CVS PHARMACY #1367,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,5/23/2014,6/13/2014,5/21/2014,21.86,5,INDYS FAMILY RESTAURANT,MARTINSVILLE,IN,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
987654321,5/27/2014,6/13/2014,5/22/2014,37.45,5,SEPHORA 268,INDIANAPOLIS,IN,5631,Women?s Accessory and Specialty Shops,Clothing Stores,Retail
987654321,5/27/2014,6/13/2014,5/22/2014,39.24,5,MARSH #080,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,5/27/2014,6/13/2014,5/22/2014,64.17,5,NORDSTROM RACK #0247,INDIANAPOLIS,IN,5311,Department Stores,Department Stores,Retail
987654321,5/27/2014,6/13/2014,5/23/2014,6.9,5,AMAZON DIGITAL SVCS,866-216-1072,WA,5969,Direct Marketing ? Not Elsewhere Classified,Mail Orders,Retail
987654321,5/27/2014,6/13/2014,5/24/2014,17.11,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,5/27/2014,6/13/2014,5/24/2014,4.45,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,5/27/2014,6/13/2014,5/24/2014,13.9,5,CVS PHARMACY #1367,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,5/27/2014,6/13/2014,5/24/2014,28.86,5,FACTORY CARD OUTLET #149,INDIANAPOLIS,IN,5947,"Card Shops, Gift, Novelty, and Souvenir Shops",Other Retail,Retail
987654321,5/27/2014,6/13/2014,5/25/2014,6,5,SQ *LEGENDS AT INDY,SPEEDWAY,IN,5699,Miscellaneous Apparel and Accessory Shops,Clothing Stores,Retail
987654321,5/28/2014,6/13/2014,5/26/2014,5.4,5,JIMMY JOHNS - 1203,CARMEL,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,5/28/2014,6/13/2014,5/26/2014,45.43,5,KOHL'S #1178,CARMEL,IN,5311,Department Stores,Department Stores,Retail
987654321,5/28/2014,6/13/2014,5/26/2014,43.16,5,MARSH #021,ZIONSVILLE,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,5/29/2014,6/13/2014,5/28/2014,52.05,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
987654321,5/30/2014,6/13/2014,5/28/2014,9.36,5,MCDONALD'S M2018.OF IN,INDIANAPOLIS,IN,5814,Fast Food Restaurants,Restaurants/Bars,Restaurant
987654321,5/30/2014,6/13/2014,5/29/2014,10.7,5,TRACK SCAN,704-662-3511,NC,7394,"Equip, Tool, Furniture, and Appliance Rental",Other Services,Other
987654321,6/2/2014,6/13/2014,5/31/2014,59.62,5,HENRYS PUB AND GRILL,CARMEL,IN,5812,Eating places and Restaurants,Restaurants/Bars,Restaurant
987654321,6/2/2014,6/13/2014,5/31/2014,975.97,5,HAVERTYS 101001,INDIANAPOLIS,IN,5712,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",Interior Furnishing Stores,Housing
987654321,6/4/2014,6/13/2014,6/2/2014,19.68,5,CVS PHARMACY #1367,CARMEL,IN,5912,Drug Stores and Pharmacies,Drug Stores,Healthcare
987654321,6/3/2014,6/13/2014,6/3/2014,-5831.85,65,PAYMENT - THANK YOU,,,,#N/A,#N/A,#N/A
987654321,6/4/2014,6/13/2014,6/3/2014,221.62,5,TARGET,CARMEL,IN,5411,Grocery Stores/Supermarkets,Food Stores,Grocery
